group	x	y	showSelected2
180545	1.41421356237309	0.000000000000000111022302462516	0 0
180546	2.12132034355964	0.707106781186548	0 0
180547	2.82842712474619	1.4142135623731	0 0
180548	3.53553390593274	2.12132034355964	0 0
180549	4.24264068711928	2.82842712474619	0 0
180550	4.94974746830583	3.53553390593274	0 0
180551	0	4.24264068711929	1 0
180552	3.5355339059327	4.9497474683058	3 3
180553	4.2426406871193	5.6568542494924	3 3
180554	4.9497474683058	6.3639610306789	3 3
180555	5.6568542494924	7.0710678118655	3 3
180556	6.36396103067891	7.778174593052	3 3
180557	0	8.4852813742386	4 3
180558	0.707106781186504	9.1923881554251	4 3
180559	1.4142135623731	0	4 4
180560	2.1213203435596	0.707106781186504	4 4
180561	2.8284271247462	1.4142135623731	4 4
180562	3.5355339059327	2.1213203435596	4 4
180563	4.2426406871193	2.8284271247462	4 4
180564	4.9497474683058	3.5355339059327	4 4
180565	5.65685424949241	4.2426406871193	4 4
180566	6.3639610306789	4.9497474683058	4 4
180567	7.0710678118654	5.65685424949241	4 4
180568	7.778174593052	6.3639610306789	4 4
180569	8.4852813742385	7.0710678118655	4 4
180570	9.1923881554251	7.778174593052	4 4
180571	0	8.4852813742386	5 4
180572	2.8284271247462	1.4142135623731	5 5
180573	3.53553390593279	2.1213203435597	5 5
180574	4.2426406871193	2.8284271247462	5 5
180575	0.707106781186603	1.4142135623731	6 6
180576	1.4142135623731	2.1213203435597	6 6
180577	2.1213203435597	2.82842712474621	6 6
180578	2.8284271247462	3.5355339059327	6 6
180579	3.5355339059328	4.24264068711931	6 6
180580	4.2426406871193	4.9497474683058	6 6
180581	4.9497474683059	5.65685424949241	6 6
180582	5.6568542494924	6.3639610306789	6 6
180583	6.363961030679	7.0710678118655	6 6
180584	0.707106781186496	9.19238815542511	7 6
180585	2.8284271247462	1.41421356237311	7 7
180586	3.5355339059327	2.1213203435596	7 7
180587	4.9497474683058	3.5355339059327	7 7
180588	5.6568542494924	4.24264068711931	7 7
180589	6.36396103067889	4.9497474683058	7 7
180590	7.0710678118654	5.6568542494924	7 7
180591	7.778174593052	6.36396103067889	7 7
180592	8.4852813742385	7.0710678118654	7 7
180593	9.19238815542511	7.778174593052	7 7
180594	9.8994949366116	8.4852813742385	7 7
180595	0	2.82842712474621	8 7
180596	0.707106781186496	3.53553390593271	8 7
180597	1.41421356237311	0	8 8
180598	2.1213203435596	0.707106781186496	8 8
180599	2.8284271247462	1.41421356237311	8 8
180600	3.5355339059327	2.1213203435596	8 8
180602	2.82842712474619	0.000000000000000222044604925031	0 0
180603	3.53553390593274	0.707106781186548	0 0
180604	4.24264068711928	1.4142135623731	0 0
180605	4.94974746830583	2.12132034355964	0 0
180606	0	2.82842712474619	1 0
180607	0.707106781186551	3.53553390593274	1 0
180608	1.41421356237309	4.24264068711929	1 0
180609	2.12132034355964	4.94974746830583	1 0
180610	2.82842712474619	0	1 1
180611	4.2426406871193	4.2426406871193	3 3
180612	4.9497474683058	4.9497474683058	3 3
180613	5.6568542494924	5.6568542494924	3 3
180614	6.36396103067891	6.3639610306789	3 3
180615	0	7.0710678118655	4 3
180616	0.707106781186504	7.778174593052	4 3
180617	1.4142135623731	8.4852813742386	4 3
180618	2.1213203435596	9.1923881554251	4 3
180619	2.8284271247462	0	4 4
180620	3.5355339059327	0.707106781186504	4 4
180621	4.2426406871193	1.4142135623731	4 4
180622	4.9497474683058	2.1213203435596	4 4
180623	5.6568542494923	2.8284271247462	4 4
180624	6.3639610306789	3.5355339059327	4 4
180625	7.0710678118654	4.2426406871193	4 4
180626	7.778174593052	4.9497474683058	4 4
180627	8.4852813742385	5.65685424949241	4 4
180628	9.1923881554251	6.3639610306789	4 4
180629	0	7.0710678118655	5 4
180630	0.707106781186596	7.778174593052	5 4
180631	1.4142135623731	8.4852813742386	5 4
180632	3.53553390593279	0.707106781186596	5 5
180633	4.2426406871193	1.4142135623731	5 5
180634	4.9497474683059	2.1213203435597	5 5
180635	5.6568542494924	2.8284271247462	5 5
180636	1.4142135623731	0.707106781186603	6 6
180637	2.1213203435597	1.4142135623731	6 6
180638	2.8284271247462	2.1213203435597	6 6
180639	3.5355339059328	2.82842712474621	6 6
180640	4.2426406871193	3.5355339059327	6 6
180641	4.9497474683059	4.24264068711931	6 6
180642	5.6568542494924	4.9497474683058	6 6
180643	6.363961030679	5.65685424949241	6 6
180644	7.0710678118655	6.3639610306789	6 6
180645	0	7.0710678118655	7 6
180646	0.707106781186496	7.778174593052	7 6
180647	1.41421356237311	8.4852813742386	7 6
180648	2.1213203435596	9.19238815542511	7 6
180649	2.8284271247462	0	7 7
180650	3.5355339059327	0.707106781186496	7 7
180651	4.24264068711921	1.41421356237311	7 7
180652	4.9497474683058	2.1213203435596	7 7
180653	5.6568542494923	2.8284271247462	7 7
